Long,Lat,type,name
-71.7604029,42.5422105,fast food,McDonald's
-71.1789185,42.364684,fast food,Domino's
-70.9170461,42.4679313,fast food,Lime Rickey's
-71.0573119,42.352008,fast food,Al's South Street Cafe
-71.0564197,42.3512165,fast food,Dunkin'
-71.1032006,42.3648585,fast food,Chipotle
-72.633092,42.3238553,fast food,Dunkin' Donuts
-72.6341039,42.3194687,fast food,State Street Deli
-71.0901364,42.3375049,fast food,Dunkin'
-71.0905736,42.3366147,fast food,Subway
-71.465266,42.5427226,fast food,Dunkin'
-70.61221,41.646773,fast food,Route 151 Drive-In
-70.6696331,41.5233162,fast food,Jimmy's
-70.5849347,41.701369,fast food,Prime Time Subs
-70.5873621,41.6953669,fast food,Dunkin' Donuts
-71.7588948,42.2448051,fast food,McDonald's
-71.7583261,42.2445331,fast food,Dunkin' Donuts
-70.3382759,41.6883134,fast food,Dunkin' Donuts
-71.1672832,42.3400262,fast food,Dunkin' Donuts
-71.4734854,42.5463705,fast food,Littleton Sub Shoppe & Pub on the Common
-71.1014712,42.1340479,fast food,Dunkin' Donuts
-71.2252089,42.495403,fast food,Famous Pizza
-71.59297,42.5601427,fast food,Parthenon Pizza
-71.1504512,42.3904659,fast food,Burger King
-71.111813,42.399652,fast food,Eat At Jumbo's
-72.6129424,42.5850728,fast food,Dunkin' Donuts
-71.5888654,42.4300747,fast food,Subway
-73.1097661,42.6991028,fast food,Jack's Hot Dog Stand
-71.1230848,42.3420652,fast food,Seven Subs
-70.3383268,41.6882812,fast food,Subway
-70.0735208,41.6679971,fast food,George's Pizza
-71.0880591,42.3469626,fast food,Boloco
-71.0884838,42.3468504,fast food,Boston Burger Company
-71.0868122,42.3458115,fast food,Il Mondo II
-71.088552,42.3468331,fast food,J.P.Licks
-71.0820851,42.340559,fast food,New York Pizza
-71.0963142,42.3485501,fast food,Dunkin'
-71.0968382,42.3485145,fast food,Qdoba
-72.5196763,42.3758161,fast food,Subway
-72.1131671,42.1160475,fast food,Subway
-71.0966956,42.3485449,fast food,McDonald's
-71.7606546,42.5260945,fast food,Papa John's
-71.1045659,42.3376838,fast food,Boloco
-71.1053945,42.334063,fast food,Penguin Pizza
-71.590817,42.5615845,fast food,Dunkin' Donuts
-71.0591519,42.357701,fast food,Clover Food Lab
-71.573832,42.6669245,fast food,The Pepperell Spa Cafe
-72.6252703,42.1306801,fast food,Burger King
-72.621697,42.1301549,fast food,Panera Bread
-70.0730425,41.6977325,fast food,Dunkin' Donuts
-71.0797864,42.3722863,fast food,Dunkin'
-71.079506,42.3717991,fast food,Olive Cafe
-71.0762086,42.3676221,fast food,Taco Bell
-71.0496328,41.9058531,fast food,Chipotle
-70.9070212,42.8204681,fast food,Panera Bread
-71.422541,42.5681657,fast food,Mac-n-Choose
-71.3836983,42.5850442,fast food,Honey Dew Donuts
-71.4276995,42.5646915,fast food,Five Guys
-71.5207251,42.5784501,fast food,Dunkin' Donuts
-71.0191136,42.3703682,fast food,Burger King
-71.0950171,42.3588364,fast food,Dunkin' Donuts
-71.453844,42.4739028,fast food,Subway
-72.5268798,42.3915299,fast food,Blue Wall Cafe
-71.0998366,42.4886683,fast food,Subway
-71.0631928,42.3559484,fast food,Clover Park Street (Food Truck)
-71.1072683,42.3463071,fast food,Dunkin' Donuts
-71.1208327,42.3413378,fast food,Bruegger's Bagels
-71.0908434,42.3397769,fast food,Qdoba
-71.1189688,42.3335679,fast food,Dunkin'
-71.1008957,42.3447152,fast food,Chipotle
-70.6736575,41.7613229,fast food,China Chef
-71.4266908,42.5147775,fast food,Junior's Pizza
-71.2527915,42.3757415,fast food,Chipotle
-71.0584354,42.3575099,fast food,Chipotle
-71.2179174,42.3655917,fast food,Tri-City Wings & Grill
-71.2196773,42.3688824,fast food,Subway
-71.521694,42.227325,fast food,Snappy Dogs
-71.0897922,42.3612145,fast food,Saté Vietnamese Grill
-71.0908297,42.3661745,fast food,Bon Me
-71.0422676,42.4304183,fast food,Dunkin' Donuts
-71.1390559,42.5389307,fast food,Dunkin'
-70.9825468,42.5573869,fast food,Monkey Joe's
-72.6081559,42.1455989,fast food,Subway
-72.5758939,42.1755891,fast food,Subway
-72.5755426,42.1746847,fast food,Panera Bread
-72.5336105,42.3714394,fast food,Athena's Pizza
-71.0887839,42.389654,fast food,Dunkin' Donuts
-71.5031303,42.35031,fast food,Dunkin' Donuts
-72.5817409,42.2370756,fast food,Dunkin' Donuts
-71.0949576,42.3588709,fast food,Cambridge Grill
-71.0948948,42.3591139,fast food,Subway
-71.0972055,42.3617473,fast food,Beantown Taqueria
-71.0998254,42.4889878,fast food,Dunkin'
-71.1004166,42.4872921,fast food,Liberty Bell Roast Beef & Seafood
-70.9922495,42.3974766,fast food,Dunkin'
-71.7615243,42.2483911,fast food,Burger King
-70.8595815,42.2725536,fast food,Dunkin' Donuts
-71.2336956,42.4131592,fast food,McDonald's
-71.2338571,42.4130754,fast food,Panera Bread
-71.2328551,42.4127313,fast food,Boston Market
-71.2344911,42.4051178,fast food,Dunkin' Donuts
-70.9896393,42.83811,fast food,Skip's
-71.0019935,42.8337436,fast food,Merrimac House of Pizza
-71.0750816,42.4211241,fast food,Dunkin' Donuts
-71.0781966,42.4143082,fast food,Subway
-71.2129135,42.4829303,fast food,Appleseed
-71.2134794,42.4828411,fast food,Big Easy Grille
-71.2129739,42.4830179,fast food,Bobby's Burger Palace
-71.2129663,42.4830115,fast food,Charley's Grilled Subs
-71.2134283,42.4827531,fast food,Chick-fil-A
-71.2135855,42.4815763,fast food,Dunkin' Donuts
-71.2129352,42.4827736,fast food,Gourmet India
-71.2135399,42.4829177,fast food,Maki of Japan
-71.2129104,42.4828434,fast food,Master Wok
-71.2129694,42.4827028,fast food,Pizzaria Regina
-71.2138562,42.4831132,fast food,Pretzel Twister
-71.2131849,42.4826204,fast food,Ruby's Thai Kitchen
-71.2130562,42.4826547,fast food,Spikes Junkyard Dogs
-71.138687,42.6571669,fast food,Pizza Connection
-71.5801634,42.5256741,fast food,Dunkin' Donuts
-71.151167,42.6720932,fast food,Shawsheen Luncheonette
-71.1507588,42.6729112,fast food,Dunkin' Donuts
-71.15666,42.6860925,fast food,Subs & Pizzas
-71.0856044,42.3625446,fast food,Chipotle
-71.0242758,42.3629467,fast food,currito
-71.0244902,42.3628781,fast food,Phillips Seafood
-71.0242074,42.363042,fast food,Sbarro
-71.2126845,42.4860884,fast food,Chipotle
-71.0671559,42.360994,fast food,Anna's Taqueria
-71.1052378,42.3660758,fast food,Mass Chicken
-71.105349,42.3661531,fast food,ABC Pizza House
-71.0614919,42.3650755,fast food,Halftime Pizza
-71.0619016,42.3648886,fast food,Qdoba
-71.0629242,42.364372,fast food,Dunkin'
-71.0630074,42.3643327,fast food,Papa's Roast Beef & Pizza
-71.0641231,42.362842,fast food,Domino's
-71.0640963,42.3629292,fast food,Viva Burrito
-71.0630851,42.3610246,fast food,Dunkin'
-71.0632702,42.3610186,fast food,Uptown Cafe
-71.063179,42.3610226,fast food,Yummy Express
-71.0649359,42.3610068,fast food,Cafe Podima
-71.068353,42.3613001,fast food,Finagle a Bagel
-71.3061992,42.5878923,fast food,Shaan's Paninis & Roast Beef
-71.1011297,42.4965099,fast food,Five Guys
-71.1011756,42.4966886,fast food,Dunkin'
-71.4172781,42.4866011,fast food,Dunkin' Donuts
-71.4152415,42.4804571,fast food,Subway
-71.4094894,42.4759879,fast food,McDonald's
-71.4564692,42.6117116,fast food,Dunkin' Donuts
-71.4277421,42.5647968,fast food,Rangoli Grill
-71.4194151,42.568921,fast food,Dunkin'
-73.2031312,42.466021,fast food,Five Guys
-71.017151,42.3631869,fast food,Dunkin' Donuts
-71.5096229,42.5387074,fast food,Dunkin' Donuts
-71.4747971,42.5460726,fast food,Dunkin'
-71.1596049,42.3617736,fast food,Chipotle
-71.0336426,42.5155204,fast food,Panera Bread
-70.3382638,41.6883946,fast food,Burger King
-70.0175008,41.9291415,fast food,Dunkin' Donuts
-71.2525757,42.3750513,fast food,Panera Bread
-71.2527956,42.375828,fast food,Five Guys
-71.238111,42.3664716,fast food,Tiki House
-71.2387172,42.3646919,fast food,New Dragon Chef
-71.238677,42.3648307,fast food,Athens Pizza
-71.2381512,42.3663566,fast food,Angelo's House of Pizza
-71.0567898,42.3401238,fast food,Doughboy Donuts & Deli
-71.0568615,42.3385424,fast food,Chuck and Ann's Submarines
-71.055041,42.3350859,fast food,Pizza Pie-er
-71.3589927,42.301276,fast food,Five Guys
-71.3589149,42.3010755,fast food,Panera Bread
-71.3590115,42.3013909,fast food,Orange Leaf
-71.3348609,42.3031367,fast food,Victor's Falafel Wraps
-71.3338148,42.3034361,fast food,Subway
-71.3611446,42.3035705,fast food,Theo's
-71.3527091,42.3015172,fast food,Delimax
-71.3527064,42.3014439,fast food,Mandarin Cafe
-69.9869176,41.8550088,fast food,Dunkin' Donuts
-71.1036392,42.3883448,fast food,Dunkin' Donuts
-71.3842408,42.310083,fast food,Zippity Do Dog
-72.2498839,42.256992,fast food,McDonald's
-71.3609688,42.6231736,fast food,Subway
-71.0540352,42.3578311,fast food,Subway
-71.3966647,42.2954588,fast food,Kelly's
-71.341874,42.2851926,fast food,Bill's Pizzeria
-71.0517938,42.3568214,fast food,Panera Bread
-71.0530893,42.3564483,fast food,Dunkin'
-71.0565572,42.356713,fast food,Dunkin'
-71.2547806,42.3303174,fast food,McDonald's
-71.1791425,42.5566059,fast food,Panera Bread
-71.1793227,42.5528183,fast food,Subway
-71.1593491,42.5681596,fast food,Dunkin' Donuts
-71.1366361,42.55858,fast food,Dunkin' Donuts
-71.0595204,42.3549335,fast food,Pret A Manger
-71.0062776,42.4656825,fast food,Dunkin' Donuts
-71.2727888,42.4897745,fast food,Domino's Pizza
-71.2607159,42.4864239,fast food,Steve's Pizza
-71.139295,42.5389718,fast food,Subway
-71.1213609,42.3526094,fast food,Ki Bistro
-71.6634054,42.6502249,fast food,Dunkin' Donuts
-71.9774701,42.5660543,fast food,Subway
-71.994484,42.5713287,fast food,Dunkin' Donuts
-71.0619621,42.3661905,fast food,Dunkin'
-72.4110999,42.2720933,fast food,Dunkin' Donuts
-72.5202248,42.3781134,fast food,Bruegger's Bagels
-72.4076275,42.2903456,fast food,Dunkin' Donuts
-71.475687,42.0903689,fast food,Subway
-71.4756441,42.0894573,fast food,Dairy Queen
-71.3850495,42.3086672,fast food,Dunkin' Donuts
-71.0093514,42.0967474,fast food,Dunkin' Donuts
-70.5844917,41.7169465,fast food,Dunkin' Donuts
-71.4700646,42.2536436,fast food,Dunkin' Donuts
-71.2083639,42.1827629,fast food,Take Away
-71.0564057,42.35184,fast food,Susan's Deli of Course
-71.0195344,42.3623116,fast food,Au Bon Pain
-71.0196336,42.3622424,fast food,McDonald's
-71.0191414,42.3618967,fast food,Ozone
-71.0194176,42.3628728,fast food,Così
-71.0194266,42.3623602,fast food,Sbarro
-71.4297835,42.2479081,fast food,Dunkin' Donuts
-71.4492358,42.4321218,fast food,Dunkin' Donuts
-73.2748293,42.2968803,fast food,McDonald's
-72.9342538,42.194383,fast food,McDonald's
-70.3093621,41.6756354,fast food,Dunkin' Donuts
-71.0734381,42.3509475,fast food,Panera Bread
-72.932512,42.1953909,fast food,McDonald's
-72.5196859,42.3762084,fast food,Antonio's Pizza
-72.5185669,42.3813027,fast food,Primo Too
-70.7123696,42.5768511,fast food,Dunkin' Donuts
-69.9862512,41.8569081,fast food,Nauset Ice Cream
-72.5127382,42.3756868,fast food,Bruno's
-71.220132,42.4857699,fast food,Pizzeria Presti
-71.2178459,42.485289,fast food,Wendy's
-70.2990758,41.6628342,fast food,Dunkin' Donuts
-71.0582114,42.3507421,fast food,Figaro's
-71.2059436,42.3665281,fast food,Pleasant Pizza
-71.217519,42.3687479,fast food,D'Angelo
-72.5085441,42.1384728,fast food,Sonic
-72.5406641,42.1444772,fast food,Dunkin' Donuts
-71.1606681,42.5064295,fast food,Dunkin'
-71.2858697,42.4963715,fast food,Dunkin' Donuts
-71.177496,42.2374104,fast food,Dunkin' Donuts
-70.5402295,41.7816948,fast food,Dunkin'
-71.0869187,42.3869036,fast food,Friends Pizza
-73.2744763,42.2984375,fast food,McDonald's
-71.2390906,42.3602805,fast food,NY Pie
-71.5451442,42.205289,fast food,Dunkin' Donuts
-71.1477828,42.4686009,fast food,Dunkin' Donuts
-71.1511149,42.4803996,fast food,Dunkin' Donuts
-71.078904,42.3953267,fast food,Which Wich?
-71.6558501,42.3091648,fast food,Nicky D's Donuts
-71.1242308,42.4957612,fast food,Dunkin'
-71.1373282,42.5173844,fast food,Firehouse Subs
-71.4239169,42.5670584,fast food,Dunkin'
-71.1278522,42.4969489,fast food,Subway
-71.0946857,42.3592555,fast food,Shwarma Shack
-71.609496,42.27085,fast food,Panera Bread
-71.0063229,42.4658791,fast food,Peter's Pizza
-71.0654219,42.4546151,fast food,Melrose House of Pizza
-71.0670505,42.4685821,fast food,Domino's Pizza
-71.4764125,42.5519219,fast food,Moe's Southwest Grill
-71.1484027,42.139444,fast food,McDonald's
-70.9150436,42.8468759,fast food,Dunkin' Donuts
-71.0654203,42.3758044,fast food,Dunkin' Donuts
-71.0629853,42.3553499,fast food,Subway
-71.063037,42.35524,fast food,McDonald's
-71.2882347,42.5806095,fast food,Chipotle
-70.4852433,41.7029026,fast food,Dunkin' Donuts
-70.4895482,41.713645,fast food,Dunkin' Donuts
-70.9401419,42.5534938,fast food,Dunkin' Donuts
-70.9598798,42.5991513,fast food,Dunkin' Donuts
-70.9462768,42.5465959,fast food,Five Guys
-70.9900596,42.5334153,fast food,Dunkin' Donuts
-70.9909389,42.5342655,fast food,Dunkin' Donuts
-71.0150526,42.4942471,fast food,IHOP
-71.0027966,42.4114714,fast food,Dunkin'
-71.0054463,42.4212926,fast food,Dunkin'
-71.0053442,42.4219882,fast food,Dunkin'
-71.4959176,42.2967493,fast food,Domino's Pizza
-71.4827056,42.2966354,fast food,Dunkin' Donuts
-71.4957549,42.2967836,fast food,Subway
-71.3241119,42.3041403,fast food,Dunkin' Donuts
-70.1852325,41.6671567,fast food,Dunkin' Donuts
-70.0809517,41.668166,fast food,Dunkin' Donuts
-69.9948016,41.786635,fast food,Dunkin' Donuts
-71.0016472,41.6409457,fast food,Dunkin' Donuts
-71.0081308,41.6417606,fast food,Subway
-70.5934855,41.5762194,fast food,Papa Jake's Pizza
-70.5838753,41.5738537,fast food,Domino's Pizza
-70.5956206,41.566752,fast food,Dunkin' Donuts
-70.6194722,41.5608502,fast food,Dunkin' Donuts
-71.1132798,42.3000636,fast food,Forest Hills Pizza
-70.593678,41.7521007,fast food,Dunkin'
-70.6586907,41.933184,fast food,Dunkin' Donuts
-70.6563941,41.9390668,fast food,Dunkin' Donuts
-70.6573804,41.9295224,fast food,Subway
-70.6590112,41.9298826,fast food,Wendy's
-71.1154238,42.3100379,fast food,J.P. House of Pizza
-71.1145171,42.3039632,fast food,Il Panino Express
-71.7895068,42.3384959,fast food,Honey Dew Donuts
-71.1139905,42.3126464,fast food,Same Old Place
-71.6059846,42.2845381,fast food,Dunkin' Donuts
-71.609151,42.2815774,fast food,Subway
-71.1305623,42.4997609,fast food,Olympia Roast Beef
-71.0549596,42.3518246,fast food,Dunkin'
-71.0624349,42.3522864,fast food,Dunkin'
-71.0580307,42.3534817,fast food,Dunkin'
-71.0595435,42.3544906,fast food,Dunkin'
-71.0590064,42.3542245,fast food,Wendy's
-71.082189,42.309666,fast food,New York Fried Chicken
-71.0428332,42.3938746,fast food,Five Guys
-71.1529834,42.3488839,fast food,Dunkin' Donuts
-71.1667682,42.3503667,fast food,Dunkin' Donuts
-71.2751099,42.4904499,fast food,b.good
-73.1884537,42.7048907,fast food,Subway
-71.2747691,42.4908561,fast food,Jamba Juice
-71.2747382,42.4909004,fast food,Bruegger's
-71.0991618,42.3728532,fast food,Beauty's Pizza
-71.265257,42.4991749,fast food,Snack Bar
-70.6799023,41.9559756,fast food,Dunkin'
-71.1178619,42.3729275,fast food,Clover Food Lab
-71.0873684,42.3627028,fast food,Clover
-71.4722995,42.1136919,fast food,Dunkin' Donuts
-71.0686952,42.4267037,fast food,Bravo Pizza and More
-71.0679299,42.424523,fast food,Santoros
-71.067412,42.4251088,fast food,Mimi's Roast Beef & Seafood
-71.0673289,42.4250195,fast food,Subway
-71.0650277,42.4247687,fast food,Catalina's Pizza
-69.9850264,41.7937045,fast food,Sir Cricket Fish & Chips
-70.4898736,41.6161923,fast food,Panera Bread
-71.7515626,42.5955807,fast food,Dunkin' Donuts
-71.1199019,42.3725971,fast food,Tasty Burger
-73.3625,42.1938226,fast food,Subway
-71.0588823,42.3544384,fast food,Uno Due Go
-71.1373275,42.6570237,fast food,Dominos pizzeria
-71.2315489,42.015272,fast food,Chipotle
-70.2261216,41.6354401,fast food,Seagull Beach
-71.1048975,42.3971923,fast food,Dunkin' Donuts
-71.2750385,42.4905276,fast food,Subway
-71.0701821,42.3572305,fast food,Figs
-71.1043977,42.3650005,fast food,Subway
-71.1049426,42.3659222,fast food,Mainely Burgers
-70.6059605,41.5527412,fast food,Dunkin' Donuts
-70.6123066,41.5522725,fast food,Steve's Pizzeria & More
-70.5942781,41.5605207,fast food,Subway
-71.0736172,42.4274839,fast food,Dunkin' Donuts
-71.0619123,42.3563183,fast food,Burger King
-71.0418651,41.6388716,fast food,Dunkin' Donuts
-70.9217297,41.6564918,fast food,McDonald's
-70.9220784,41.6563736,fast food,Subway
-71.0686153,42.3609891,fast food,Dunkin'
-71.0702852,42.3607681,fast food,Dunkin'
-71.5894062,42.3392975,fast food,Boston Market
-71.5914005,42.3387155,fast food,Chipotle
-71.591558,42.3389038,fast food,Subway
-71.5912693,42.34026,fast food,Panera Bread
-71.591106,42.3403306,fast food,Five Guys
-71.2347401,42.4033953,fast food,Burger King
-71.0650021,42.351257,fast food,Panera Bread
-71.066017,42.3523475,fast food,Au Bon Pain
-71.0435038,42.344832,fast food,Jimmy John's
-71.0498233,42.3514729,fast food,Au Bon Pain
-71.0440409,42.3443972,fast food,Dunkin'
-71.1309879,42.3507263,fast food,McDonald's
-71.3461105,42.0361282,fast food,Dunkin' Donuts
-71.3473819,42.0374052,fast food,Dunkin' Donuts
-71.3991172,42.3006796,fast food,Subway
-71.4839494,42.2974468,fast food,Wendy's
-71.5579811,42.2899055,fast food,Wendy's
-71.4084439,42.300373,fast food,KFC
-71.4084224,42.3003353,fast food,Taco Bell
-71.0759936,42.3507027,fast food,Wendy's
-71.0554854,42.3517316,fast food,McDonald's
-71.0580662,42.3581352,fast food,Dunkin'
-71.0595603,42.3590215,fast food,Dunkin'
-71.0834426,42.3932639,fast food,Dunkin' Donuts
-71.0096919,42.3861986,fast food,Burger King
-71.008385,42.3858657,fast food,Dunkin'
-71.0095152,42.3862328,fast food,Subway
-71.0477021,42.4294255,fast food,Domino's
-71.4535184,42.083063,fast food,Dunkin' Donuts
-71.4533105,42.0830889,fast food,Subway
-71.1941074,42.4843381,fast food,Potbelly
-71.1119024,42.3697046,fast food,Domino's
-71.1209868,42.3722961,fast food,Shake Shack
-71.1224896,42.3961007,fast food,Oath Craft Pizza
-70.9941075,42.2538301,fast food,Wendy's
-70.9929149,42.2528997,fast food,Dunkin'
-71.4011942,42.3016251,fast food,Five Guys
-71.4013737,42.301899,fast food,Boston Market
-71.1048178,42.3495449,fast food,Subway
-71.3850027,42.3075608,fast food,D'Angelo
-71.3849102,42.3075857,fast food,Green Leaf
-71.2626187,42.398022,fast food,Jimmy John's
-71.8208196,42.2511354,fast food,China Lantern
-71.0959949,42.3609827,fast food,Saloniki
-71.0565822,42.342361,fast food,Subway
-73.2041235,42.7111718,fast food,Subway
-71.1313584,42.3506801,fast food,Five Guys
-71.1334391,42.353362,fast food,Dunkin' Donuts
-71.1303402,42.3526225,fast food,Spike's Junkyard Dogs
-71.1042506,42.3494973,fast food,Jamba Juice
-71.1059695,42.3475729,fast food,Jimmy John's
-72.5366131,42.3645497,fast food,Domino's Pizza
-71.0675229,42.058337,fast food,Dunkin' Donuts
-72.5625661,42.4510346,fast food,Dunkin' Donuts
-71.2356258,42.2859871,fast food,Subway
-71.0486801,42.0695243,fast food,Little Caesars
-71.0880019,42.0678788,fast food,Dunkin' Donuts
-71.0215949,42.0807468,fast food,Dunkin'
-71.3606935,42.6250216,fast food,Boston Market
-71.3605804,42.6249822,fast food,Einstein Bros. Bagels
-71.3623802,42.6250503,fast food,
-71.3615862,42.6255202,fast food,D'Angelo
-72.543235,42.1688079,fast food,Dunkin' Donuts
-71.0672063,42.4268165,fast food,Dunkin' Donuts
-71.0760817,42.3506803,fast food,Chipotle
-71.1908854,42.3869186,fast food,Dunkin' Donuts
-71.1087981,42.3647948,fast food,Beantown Taqueria Café
-71.0610307,42.3651279,fast food,Dunkin'
-71.0863651,42.4099368,fast food,Smashburger
-71.0861499,42.409851,fast food,Panera Bread
-71.0988212,42.3154562,fast food,Star Fish
-71.1092731,42.3220565,fast food,Pikalo
-71.5686457,42.3814614,fast food,Honey Dew Donuts
-71.1933254,42.4253751,fast food,Jackson's
-70.1857017,42.0516189,fast food,John's FootLong
-71.0879034,42.3409203,fast food,Wings Over Boston
-72.7611326,42.2876995,fast food,Outlook farm
-71.3102527,42.6455711,fast food,Jimmy John's
-71.3082258,42.6453844,fast food,Dunkin' Donuts
-71.3121883,42.64572,fast food,Subway
-70.2830716,41.6530157,fast food,Box Lunch
-70.2769733,41.6349682,fast food,Kalmus Beach Snack Bar
-70.270306,41.6575828,fast food,Dunkin' Donuts
-70.2136432,41.6520347,fast food,Subway
-71.020303,42.3617479,fast food,Au Bon Pain
-70.0712161,42.0135127,fast food,Box Lunch Truro
-71.1211652,42.3741932,fast food,Dunkin' Donuts
-71.0857379,42.3743424,fast food,Dunkin'
-71.0826199,42.4061286,fast food,Boston Market
-71.0829659,42.4060444,fast food,Chipotle
-71.0837249,42.405581,fast food,Subway
-71.0842008,42.3300874,fast food,Dudley Dough
-71.0408296,42.3891045,fast food,Dunkin' Donuts
-71.0764192,42.3686673,fast food,Au Bon Pain
-72.5757635,42.2593288,fast food,Tailgate
-71.0770765,42.4023012,fast food,Dunkin' Donuts
-71.1946187,42.3319826,fast food,Subway #31617-0
-71.1946539,42.3318923,fast food,Tango Mango
-72.6408352,42.1752883,fast food,McDonald's
-72.6409036,42.1748978,fast food,Dunkin' Donuts
-71.0354328,42.404833,fast food,Metro Pizza
-71.0356779,42.4050297,fast food,Pizza Lovers
-71.0357644,42.4048857,fast food,Dunkin'
-71.0465655,42.3520455,fast food,Shake Shack
-71.080855,42.4037239,fast food,Five Guys
-70.4708196,41.5667857,fast food,Stelios
-71.0782606,42.3951569,fast food,Totto Ramen
-71.0662282,42.3512672,fast food,Dunkin'
-71.0963232,42.3611761,fast food,Oath Craft Pizza
-71.0000477,42.2051583,fast food,Dunkin' Donuts
-70.9993112,42.2027604,fast food,Subway
-70.9994749,42.2027069,fast food,Tennessee's BBQ
-71.0305774,42.2205154,fast food,Qdoba
-71.0304299,42.2203694,fast food,Five Guys
-71.0305049,42.2204398,fast food,Potbelly
-71.0270814,42.1828467,fast food,Stop & Taste Pizzeria
-71.0875262,42.3464032,fast food,Wendy's
-71.0875724,42.3464972,fast food,Dunkin'
-71.087046,42.3452332,fast food,Pita
-71.0872618,42.3458108,fast food,Supreme Pizza
-70.8705255,42.8097606,fast food,Dunkin' Donuts
-70.9888596,42.1912925,fast food,Dunkin' Donuts
-71.5977502,42.3933818,fast food,Subway
-71.5986113,42.3931652,fast food,Mooyah
-71.0141897,42.1814182,fast food,Highland Grill & Pizzeria
-70.9877007,42.7222325,fast food,Domino's Pizza
-72.0675134,42.1160886,fast food,Dunkin' Donuts
-72.0676998,42.1160985,fast food,Subway
-72.015296,42.23323,fast food,Dunkin' Donuts
-71.7976073,42.3112127,fast food,Subway
-71.2979404,42.2957617,fast food,Dunkin' Donuts
-71.2908081,42.300173,fast food,Qdoba
-72.5978736,42.0968151,fast food,Dunkin' Donuts
-71.07675,42.3843781,fast food,Doughnut & Doughnuts
-70.9945249,42.5253745,fast food,Sonic
-71.0504304,42.3590948,fast food,Central Snack Bar
-71.0347923,42.2227637,fast food,Wood Road Deli
-71.06056,42.3514972,fast food,Gourmet Dumpling House
-71.0559087,42.3533132,fast food,Pret A Manger
-71.0564446,42.1861017,fast food,The Tomato and Cheese Co.
-71.0146427,42.3653541,fast food,Dunkin' Donuts
-71.014667,42.3678312,fast food,Dunkin' Donuts
-71.0156494,42.3675424,fast food,Potbelly
-71.0151548,42.3657031,fast food,Dunkin' Donuts
-71.0162658,42.3658515,fast food,Dunkin' Donuts
-71.0163619,42.3658464,fast food,Burger King
-71.0178548,42.3652819,fast food,Remy's Express
-71.0176701,42.3633925,fast food,Così
-71.0174247,42.3633726,fast food,UFood Grill
-71.0175576,42.3633828,fast food,Villa Pizza
-71.0177934,42.3633676,fast food,McDonald's
-71.0174548,42.3619588,fast food,Dunkin' Donuts
-71.0162261,42.3659925,fast food,Currito
-71.0162151,42.3659087,fast food,Ryo Asian Fusion
-71.0178654,42.3624889,fast food,Fuel America
-71.017801,42.3622785,fast food,Dunkin' Donuts
-71.0438477,42.1659949,fast food,Five Guys
-71.0451529,42.1657782,fast food,Dunkin' Donuts
-71.0447876,42.1658141,fast food,Wingstop
-71.0417561,42.1635939,fast food,Zorba's
-71.0430909,42.1642458,fast food,Subway
-71.1397828,42.6850728,fast food,Dunkin' Donuts
-71.0494171,42.804962,fast food,Dunkin' Donuts
-71.1456988,42.6886082,fast food,Little Caesars
-71.1275376,42.6748256,fast food,Burger King
-70.8819482,42.8695952,fast food,Dunkin' Donuts
-71.1339354,42.6792978,fast food,Boston Market
-70.9994932,42.8315501,fast food,Dunkin' Donuts
-71.0417638,42.4252067,fast food,Burger King
-71.0132591,42.3388265,fast food,Sullivan's
-71.1266671,42.6752254,fast food,Panera Bread
-71.0635792,42.1615604,fast food,Dunkin'
-71.062399,42.1623299,fast food,Subway
-71.0610235,42.1619523,fast food,Honey Dew Donuts
-71.0567704,42.1649979,fast food,China Chef
-71.0451375,42.1637313,fast food,Papa Gino's
-71.3838312,42.2981407,fast food,Smashburger
-71.3910742,42.4563658,fast food,Dunkin' Donuts
-71.0671274,42.5032091,fast food,Pit Stop BBQ
-72.548145,42.3587506,fast food,Moe's Southwest Grill
-71.0703766,42.5037259,fast food,Subway
-71.0843243,42.3294096,fast food,Dunkin' Donuts
-71.0845321,42.3294183,fast food,Yummy Yummy Chinese Food
-71.0845913,42.3294508,fast food,Arizona BBQ House of Pizza
-71.0844387,42.3294295,fast food,Regal Fried Chicken
-71.7993725,42.2550063,fast food,Burger King
-71.7973715,42.2545894,fast food,Kelley Square Pizza
-71.7986751,42.2551056,fast food,Dunkin' Donuts
-71.8090703,42.2513074,fast food,Subway
-71.8089496,42.2512677,fast food,Dunkin' Donuts
-71.11634,42.5886414,fast food,Captain's Pizza
-70.9965186,42.5767748,fast food,Dairy Queen
-70.9959035,42.5761879,fast food,Dunkin' Donuts
-70.9966603,42.5758386,fast food,McDonald's
-70.9998774,42.3983504,fast food,Wendy's
-71.8495058,42.2303289,fast food,Dunkin' Donuts
-71.0986307,42.362146,fast food,Roxy’s Grilled Cheese
-71.0931925,42.3631036,fast food,Al’s Cafe
-71.0876051,42.3627023,fast food,Legal Fish Bowl
-70.188754,42.0489812,fast food,Big Daddy's Burritos
-70.1887262,42.0488797,fast food,Tween the Tides
-70.1886877,42.0489654,fast food,Fortune Cookie
-70.188961,42.0493525,fast food,Grab 'n' Go Health Bar
-71.5889788,42.4300846,fast food,Dunkin' Donuts
-71.1209967,42.6678835,fast food,Dunkin' Donuts
-71.0402165,42.3745042,fast food,McDonald's
